objno_deep2,z_pred
14023468,0.541998941011774
12005125,0.797863286249747
12019377,0.4607375833729309
12016150,0.6833152487120806
12028046,0.6089810493633995
12012559,1.2345617106600886
14012963,0.8784066703585747
11051533,0.8295235597476032
12009269,1.2340901869882608
13051539,0.33860980937514806
12029027,0.5807233822208627
11039432,0.89454455019652
12027695,0.474534299390713
12004487,0.49123913082937626
14039135,1.1927097939980587
13027790,0.7590085437607856
13017370,0.42251653998795274
13011979,1.2158772364098211
13004693,0.3384133762325756
13025009,1.3067851184797523
13033864,0.7558453621257537
13034747,0.8825864515346787
13040814,0.368190048797902
13033966,1.237897255495483
12003869,1.0987817336063677
13033885,0.556819231045658
13009982,1.219806882725292
12019800,1.2779696519471444
11020734,0.6711908524482422
11021075,0.9864813749556843
11046514,1.080917938957605
14012204,1.3301326997335012
13057879,0.8924058401932422
14034224,1.080917938957605
13028039,0.9193296774382842
12003664,0.7991695384630382
14016307,0.7555268773561126
13049771,0.9497278966016385
11051167,1.3195705986888948
12029472,0.3325479332648851
11013886,0.4657382875918871
13036008,0.7658192089684797
13018682,0.768646422210606
13005066,0.5773009773437219
12020127,1.2014834388444797
11020588,0.6737563608007319
13041286,0.9228603763958364
13100543,0.9876152148159635
11045209,0.831497248984581
14033631,0.5240333067482222
12027702,0.544556182626889
14022469,1.0723981361952208
13010199,0.48651608306469873
13016870,1.1184618707721155
13017686,0.7288653100580782
13003318,1.163386680933435
11014349,0.7435907114211188
11026450,0.437009549074722
13049736,0.7070283703822273
11021002,0.648386679630162
12024928,0.5304125226302189
13027875,0.4091442750662724
14034709,0.7019837500633833
11034271,0.7464150311744705
13058765,0.7483463028322561
12018990,0.815319392485431
13058693,0.6475715688970254
12015966,1.1680924244619422
13033835,1.0049889159573455
14028474,0.32531284428016094
12019745,0.771699532609901
11015228,0.6007102117069165
14022899,0.49063479195682524
12015949,1.1634521764555064
11027975,0.8258585155043502
14006713,0.5862218292899259
13033172,0.659147544551797
13051879,1.4983127266744936
13064904,0.5337939119767771
13032467,0.9335173288552768
11041347,0.2160894931711349
12016731,0.5096233901907694
13031815,0.8924058401932422
13048997,0.5514809951142703
11045934,1.080917938957605
12017194,0.5605132281061512
11039139,0.8879882191135082
13035927,0.7230932514364684
11051236,0.5079389277639144
12020628,0.4905442572008576
12004687,0.9877531257871435
12013234,0.2928326880343371
12015626,0.8470381042745164
13024029,0.9881275316110005
14018476,0.5896387575283543
11012940,1.0364148954858392
13020619,0.44151570048857564
11039150,0.6735246534700471
12008513,0.9455803944446295
11038561,0.7451527724071019
14007987,0.5005068673452929
13026538,0.5756912848002085
11051984,1.1123587155207555
12020184,0.6579982758755495
11052755,0.28604203186685373
12024828,1.1115678455669282
11032739,0.3059797528912292
14002228,1.3772763086716602
13031821,1.080917938957605
11045532,0.7491687611943898
11007749,0.9899581560079539
11033882,0.561494225226038
13019247,0.9841405607144235
12024851,0.4956582572230144
11020606,0.9089319842793062
11052341,0.375170291364776
13013039,0.9989589925273223
13059316,0.2574695395292977
14100807,0.7236058354760119
12028696,0.4102059487196275
13035862,0.6705146048586021
12020179,1.165691979579457
12011891,0.5455740189153578
11026403,0.5681818012389147
11015296,0.7055044596033431
